prodcode,therapyevents,gemscriptcode,productname,drugsubstancename,substancestrength,formulation,routeofadministration,bnfcode,bnfheader,databasebuild
1299,1935564,60792020,Enalapril 10mg tablets,Enalapril maleate,10mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,February 2009
32241,178,60326020,Enalapril 10mg tablets (A A H Pharmaceuticals Ltd),Enalapril maleate,10mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,February 2009
19208,40,61344020,Enalapril 10mg tablets (Actavis UK Ltd),Enalapril maleate,10mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,February 2009
52010,0,01418020,Enalapril 10mg tablets (Alliance Healthcare (Distribution) Ltd),Enalapril maleate,10mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,January 2013
63322,2,71478020,Enalapril 10mg tablets (Almus Pharmaceuticals Ltd),Enalapril maleate,10mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,June 2015
55903,0,61781020,Enalapril 10mg tablets (Dexcel-Pharma Ltd),Enalapril maleate,10mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,August 2013
68496,0,63371020,Enalapril 10mg tablets (Kent Pharmaceuticals Ltd),Enalapril maleate,10mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,December 2016
34952,4,61298020,Enalapril 10mg tablets (Mylan),Enalapril maleate,10mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,February 2009
61133,0,01425020,Enalapril 10mg tablets (Phoenix Healthcare Distribution Ltd),Enalapril maleate,10mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,September 2014
41746,573,61357020,Enalapril 10mg tablets (Sandoz Ltd),Enalapril maleate,10mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,March 2010
42894,105,61262020,Enalapril 10mg tablets (Teva UK Ltd),Enalapril maleate,10mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,July 2010
13755,292,77942020,Enalapril 10mg wafer,Enalapril Maleate,10mg,Wafer,,02050501,Angiotensin-converting Enzyme Inhibitors,February 2009
66895,10,19803020,Enalapril 10mg/5ml oral suspension,Enalapril maleate,2mg/1ml,Oral suspension,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,July 2016
64062,9,30780020,Enalapril 1mg/5ml oral suspension,Enalapril maleate,200microgram/1ml,Oral suspension,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,August 2015
448,580347,60790020,Enalapril 2.5mg tablets,Enalapril maleate,2.5mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,February 2009
41417,156,60324020,Enalapril 2.5mg tablets (A A H Pharmaceuticals Ltd),Enalapril maleate,2.5mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,March 2010
64877,9,61779020,Enalapril 2.5mg tablets (Dexcel-Pharma Ltd),Enalapril maleate,2.5mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,December 2015
41694,55,61246020,Enalapril 2.5mg tablets (IVAX Pharmaceuticals UK Ltd),Enalapril maleate,2.5mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,March 2010
28127,33,61260020,Enalapril 2.5mg tablets (Teva UK Ltd),Enalapril maleate,2.5mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,February 2009
43563,1,61391020,Enalapril 2.5mg tablets (Zentiva),Enalapril maleate,2.5mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,September 2010
20188,51,60798020,Enalapril 2.5mg wafer,Enalapril Maleate,2.5mg,Wafer,,02050501,Angiotensin-converting Enzyme Inhibitors,February 2009
57882,58,19854020,Enalapril 2.5mg/5ml oral suspension,Enalapril maleate,500microgram/1ml,Oral suspension,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,December 2013
5189,36660,51068020,Enalapril 20mg / Hydrochlorothiazide 12.5mg tablets,Enalapril maleate/Hydrochlorothiazide,20mg + 12.5mg,Tablet,Oral,02020100/02050501,Thiazides And Related Diuretics/Angiotensin-converting Enzyme Inhibitors,February 2009
1904,2170764,60796020,Enalapril 20mg tablets,Enalapril maleate,20mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,February 2009
33078,577,60335020,Enalapril 20mg tablets (A A H Pharmaceuticals Ltd),Enalapril maleate,20mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,February 2009
31716,10,61347020,Enalapril 20mg tablets (Actavis UK Ltd),Enalapril maleate,20mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,February 2009
53719,0,01427020,Enalapril 20mg tablets (Alliance Healthcare (Distribution) Ltd),Enalapril maleate,20mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,February 2013
34768,181,61253020,Enalapril 20mg tablets (IVAX Pharmaceuticals UK Ltd),Enalapril maleate,20mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,February 2009
34712,0,63374020,Enalapril 20mg tablets (Kent Pharmaceuticals Ltd),Enalapril maleate,20mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,February 2009
59996,0,01435020,Enalapril 20mg tablets (Milpharm Ltd),Enalapril maleate,20mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,May 2014
34453,90,61301020,Enalapril 20mg tablets (Mylan),Enalapril maleate,20mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,February 2009
34798,31,61362020,Enalapril 20mg tablets (Sandoz Ltd),Enalapril maleate,20mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,February 2009
42902,77,61266020,Enalapril 20mg tablets (Teva UK Ltd),Enalapril maleate,20mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,July 2010
34953,4,61397020,Enalapril 20mg tablets (Zentiva),Enalapril maleate,20mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,February 2009
24041,131,77943020,Enalapril 20mg wafer,Enalapril Maleate,20mg,Wafer,,02050501,Angiotensin-converting Enzyme Inhibitors,February 2009
50780,2,30786020,Enalapril 2mg/5ml oral solution,Enalapril maleate,400microgram/1ml,Oral solution,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,January 2013
57378,2,30788020,Enalapril 2mg/5ml oral suspension,Enalapril maleate,400microgram/1ml,Oral suspension,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,October 2013
50334,1,19817020,Enalapril 4mg/5ml oral suspension,Enalapril maleate,800microgram/1ml,Oral suspension,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,January 2013
34400,40,55722020,Enalapril 5mg Tablet (Dowelhurst Ltd),Enalapril maleate,5mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,February 2009
196,1612858,60791020,Enalapril 5mg tablets,Enalapril maleate,5mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,February 2009
35794,1,60325020,Enalapril 5mg tablets (A A H Pharmaceuticals Ltd),Enalapril maleate,5mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,February 2009
62860,0,21324021,Enalapril 5mg tablets (DE Pharmaceuticals),Enalapril maleate,5mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,April 2015
53915,0,61780020,Enalapril 5mg tablets (Dexcel-Pharma Ltd),Enalapril maleate,5mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,February 2013
42908,54,61247020,Enalapril 5mg tablets (IVAX Pharmaceuticals UK Ltd),Enalapril maleate,5mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,July 2010
45217,74,63368020,Enalapril 5mg tablets (Kent Pharmaceuticals Ltd),Enalapril maleate,5mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,May 2011
60143,0,38499020,Enalapril 5mg tablets (Medreich Plc),Enalapril maleate,5mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,June 2014
46974,7,61297020,Enalapril 5mg tablets (Mylan),Enalapril maleate,5mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,March 2012
43411,580,61356020,Enalapril 5mg tablets (Sandoz Ltd),Enalapril maleate,5mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,September 2010
42901,97,61261020,Enalapril 5mg tablets (Teva UK Ltd),Enalapril maleate,5mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,July 2010
22708,1251,77941020,Enalapril 5mg wafer,Enalapril Maleate,5mg,Wafer,,02050501,Angiotensin-converting Enzyme Inhibitors,February 2009
37080,954,94154020,Enalapril 5mg/5ml oral solution,Enalapril maleate,1mg/1ml,Oral solution,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,February 2009
50863,12,19819020,Enalapril 5mg/5ml oral solution (Drug Tariff Special Order),Enalapril maleate,1mg/1ml,Oral solution,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,January 2013
37087,1117,94156020,Enalapril 5mg/5ml oral suspension,Enalapril maleate,1mg/1ml,Oral suspension,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,February 2009
52882,16,40203020,Enalapril 5mg/5ml oral suspension sugar free,Enalapril maleate,1mg/1ml,Oral suspension,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,January 2013
27890,1,!2215902,ENALAPRIL MALEATE,,,,,00000000,Unknown,February 2009
3509,7197,02652007,ENALAPRIL MALEATE 40 MG TAB,,,,,00000000,Unknown,February 2009
16708,179,60797020,Enalapril titration pack,Enalapril Maleate,,Titration Pack,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,February 2009
21162,1498,78451020,Felodipine 2.5mg modified-release / Ramipril 2.5mg tablets,Felodipine/Ramipril,2.5mg + 2.5mg,Modified-release tablet,Oral,02050501/02060200,Angiotensin-converting Enzyme Inhibitors/Calcium-channel Blockers,February 2009
17474,11117,78452020,Felodipine 5mg modified-release / Ramipril 5mg tablets,Felodipine/Ramipril,5mg + 5mg,Modified-release tablet,Oral,02050501/02060200,Angiotensin-converting Enzyme Inhibitors/Calcium-channel Blockers,February 2009
633,175965,74178020,Fosinopril 10mg tablets,Fosinopril sodium,10mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,February 2009
5861,219519,74179020,Fosinopril 20mg tablets,Fosinopril sodium,20mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,February 2009
63594,6,35077020,Generic Tritace titration pack tablets,,,Not applicable,Route of administration not applicable,02050501,Angiotensin-converting Enzyme Inhibitors,July 2015
8025,11142,71439020,Gopten 1mg capsules (Abbott Laboratories Ltd),Trandolapril,1mg,Capsule,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,February 2009
8026,15681,71440020,Gopten 2mg capsules (Abbott Laboratories Ltd),Trandolapril,2mg,Capsule,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,February 2009
29130,955,87608020,Gopten 4mg capsules (Abbott Laboratories Ltd),Trandolapril,4mg,Capsule,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,February 2009
16710,3957,71438020,Gopten 500microgram capsules (Abbott Laboratories Ltd),Trandolapril,500microgram,Capsule,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,February 2009
65389,0,01616020,Gopten 500microgram capsules (Waymade Healthcare Plc),Trandolapril,500microgram,Capsule,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,February 2016
15135,165,69269020,Hydrochlorothiazide with captopril 12.5mg with 25mg Tablet,Captopril/Hydrochlorothiazide,12.5mg + 25mg,Tablet,Oral,02020100/02050501,Thiazides And Related Diuretics/Angiotensin-converting Enzyme Inhibitors,February 2009
11133,2938,69268020,Hydrochlorothiazide with captopril 25mg with 50mg Tablet,Captopril/Hydrochlorothiazide,25mg + 50mg,Tablet,Oral,02020100/02050501,Thiazides And Related Diuretics/Angiotensin-converting Enzyme Inhibitors,February 2009
12858,21387,81182020,Imidapril 10mg tablets,Imidapril hydrochloride,10mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,February 2009
18219,9320,81183020,Imidapril 20mg tablets,Imidapril hydrochloride,20mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,February 2009
16924,10053,81181020,Imidapril 5mg tablets,Imidapril hydrochloride,5mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,February 2009
8830,117419,55121020,Innovace 10mg tablets (Merck Sharp & Dohme Ltd),Enalapril maleate,10mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,February 2009
8106,27931,55119020,Innovace 2.5mg tablets (Merck Sharp & Dohme Ltd),Enalapril maleate,2.5mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,February 2009
8105,87160,58451020,Innovace 20mg tablets (Merck Sharp & Dohme Ltd),Enalapril maleate,20mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,February 2009
8800,95561,55120020,Innovace 5mg tablets (Merck Sharp & Dohme Ltd),Enalapril maleate,5mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,February 2009
27871,81,86081020,Innovace melt 10mg Wafer (Merck Sharp & Dohme Ltd),Enalapril Maleate,10mg,Wafer,,02050501,Angiotensin-converting Enzyme Inhibitors,February 2009
29530,18,86079020,Innovace melt 2.5mg Wafer (Merck Sharp & Dohme Ltd),Enalapril Maleate,2.5mg,Wafer,,02050501,Angiotensin-converting Enzyme Inhibitors,February 2009
31587,16,86077020,Innovace melt 20mg Wafer (Merck Sharp & Dohme Ltd),Enalapril Maleate,20mg,Wafer,,02050501,Angiotensin-converting Enzyme Inhibitors,February 2009
11197,40,86080020,Innovace melt 5mg Wafer (Merck Sharp & Dohme Ltd),Enalapril Maleate,5mg,Wafer,,02050501,Angiotensin-converting Enzyme Inhibitors,February 2009
15085,299,58452020,Innovace Titration pack (Merck Sharp & Dohme Ltd),Enalapril Maleate,,Titration Pack,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,February 2009
1021,37701,51047020,Innozide 20mg/12.5mg tablets (Merck Sharp & Dohme Ltd),Enalapril maleate/Hydrochlorothiazide,20mg + 12.5mg,Tablet,Oral,02020100/02050501,Thiazides And Related Diuretics/Angiotensin-converting Enzyme Inhibitors,February 2009
21943,146,84490020,Kaplon 12.5mg tablets (Teva UK Ltd),Captopril,12.5mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,February 2009
26995,344,84491020,Kaplon 25mg tablets (Teva UK Ltd),Captopril,25mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,February 2009
32048,31,84492020,Kaplon 50mg tablets (Teva UK Ltd),Captopril,50mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,February 2009
6786,148256,50823020,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets,Lisinopril/Hydrochlorothiazide,10mg + 12.5mg,Tablet,Oral,02020100/02050501,Thiazides And Related Diuretics/Angiotensin-converting Enzyme Inhibitors,February 2009
67767,0,75921020,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets (Almus Pharmaceuticals Ltd),Lisinopril/Hydrochlorothiazide,10mg + 12.5mg,Tablet,Oral,02020100/02050501,Thiazides And Related Diuretics/Angiotensin-converting Enzyme Inhibitors,October 2016
37710,36,67694020,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets (Teva UK Ltd),Lisinopril/Hydrochlorothiazide,10mg + 12.5mg,Tablet,Oral,02020100/02050501,Thiazides And Related Diuretics/Angiotensin-converting Enzyme Inhibitors,February 2009
65,4890946,68572020,Lisinopril 10mg tablets,Lisinopril,10mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,February 2009
43416,825,65202020,Lisinopril 10mg tablets (A A H Pharmaceuticals Ltd),Lisinopril,10mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,September 2010
55639,36,01472020,Lisinopril 10mg tablets (Accord Healthcare Ltd),Lisinopril,10mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,June 2013
45300,66,65236020,Lisinopril 10mg tablets (Actavis UK Ltd),Lisinopril,10mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,May 2011
53271,0,01463020,Lisinopril 10mg tablets (Alliance Healthcare (Distribution) Ltd),Lisinopril,10mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,January 2013
47159,33,71545020,Lisinopril 10mg tablets (Almus Pharmaceuticals Ltd),Lisinopril,10mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,May 2012
54288,0,69238020,Lisinopril 10mg tablets (Arrow Generics Ltd),Lisinopril,10mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,March 2013
54928,0,01470020,Lisinopril 10mg tablets (Bristol Laboratories Ltd),Lisinopril,10mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,May 2013
63030,0,23678021,Lisinopril 10mg tablets (DE Pharmaceuticals),Lisinopril,10mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,April 2015
60010,0,01462020,Lisinopril 10mg tablets (Kent Pharmaceuticals Ltd),Lisinopril,10mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,May 2014
33977,1111,65098020,Lisinopril 10mg tablets (Mylan),Lisinopril,10mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,February 2009
58863,0,01471020,Lisinopril 10mg tablets (Phoenix Healthcare Distribution Ltd),Lisinopril,10mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,February 2014
54037,0,01467020,Lisinopril 10mg tablets (Relonchem Ltd),Lisinopril,10mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,March 2013
32597,2,65140020,Lisinopril 10mg tablets (Sandoz Ltd),Lisinopril,10mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,February 2009
65102,0,01469020,Lisinopril 10mg tablets (Sigma Pharmaceuticals Plc),Lisinopril,10mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,January 2016
19223,698,64818020,Lisinopril 10mg tablets (Teva UK Ltd),Lisinopril,10mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,February 2009
58871,1,14472021,Lisinopril 10mg tablets (Waymade Healthcare Plc),Lisinopril,10mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,February 2014
57048,0,65217020,Lisinopril 10mg tablets (Zentiva),Lisinopril,10mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,September 2013
62564,2,20367020,Lisinopril 10mg/5ml oral solution,Lisinopril,2mg/1ml,Oral solution,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,March 2015
63824,2,20369020,Lisinopril 10mg/5ml oral suspension,Lisinopril,2mg/1ml,Oral suspension,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,July 2015
277,1993905,68570020,Lisinopril 2.5mg tablets,Lisinopril,2.5mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,February 2009
43412,366,65196020,Lisinopril 2.5mg tablets (A A H Pharmaceuticals Ltd),Lisinopril,2.5mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,September 2010
55896,1,65227020,Lisinopril 2.5mg tablets (Actavis UK Ltd),Lisinopril,2.5mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,August 2013
65536,0,01436020,Lisinopril 2.5mg tablets (Alliance Healthcare (Distribution) Ltd),Lisinopril,2.5mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,February 2016
58451,1,71538020,Lisinopril 2.5mg tablets (Almus Pharmaceuticals Ltd),Lisinopril,2.5mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,December 2013
67194,0,01445020,Lisinopril 2.5mg tablets (Bristol Laboratories Ltd),Lisinopril,2.5mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,August 2016
65985,0,23676021,Lisinopril 2.5mg tablets (DE Pharmaceuticals),Lisinopril,2.5mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,April 2016
58461,6,01437020,Lisinopril 2.5mg tablets (Kent Pharmaceuticals Ltd),Lisinopril,2.5mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,December 2013
65983,0,29671021,Lisinopril 2.5mg tablets (Lupin (Europe) Ltd),Lisinopril,2.5mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,April 2016
67075,0,53285021,Lisinopril 2.5mg tablets (Mawdsley-Brooks & Company Ltd),Lisinopril,2.5mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,August 2016
58682,0,66939020,Lisinopril 2.5mg tablets (Mylan),Lisinopril,2.5mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,January 2014
43566,8,65134020,Lisinopril 2.5mg tablets (Sandoz Ltd),Lisinopril,2.5mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,September 2010
30921,133,64809020,Lisinopril 2.5mg tablets (Teva UK Ltd),Lisinopril,2.5mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,February 2009
66772,0,14470021,Lisinopril 2.5mg tablets (Waymade Healthcare Plc),Lisinopril,2.5mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,July 2016
60097,0,65209020,Lisinopril 2.5mg tablets (Zentiva),Lisinopril,2.5mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,June 2014
56279,14,20371020,Lisinopril 2.5mg/5ml oral solution,Lisinopril,500microgram/1ml,Oral solution,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,August 2013
58258,80,20373020,Lisinopril 2.5mg/5ml oral suspension,Lisinopril,500microgram/1ml,Oral suspension,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,December 2013
6468,322209,50822020,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,Lisinopril/Hydrochlorothiazide,20mg + 12.5mg,Tablet,Oral,02020100/02050501,Thiazides And Related Diuretics/Angiotensin-converting Enzyme Inhibitors,February 2009
55399,32,67847020,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (A A H Pharmaceuticals Ltd),Lisinopril/Hydrochlorothiazide,20mg + 12.5mg,Tablet,Oral,02020100/02050501,Thiazides And Related Diuretics/Angiotensin-converting Enzyme Inhibitors,May 2013
54201,0,75924020,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (Almus Pharmaceuticals Ltd),Lisinopril/Hydrochlorothiazide,20mg + 12.5mg,Tablet,Oral,02020100/02050501,Thiazides And Related Diuretics/Angiotensin-converting Enzyme Inhibitors,March 2013
33353,192,67697020,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (Teva UK Ltd),Lisinopril/Hydrochlorothiazide,20mg + 12.5mg,Tablet,Oral,02020100/02050501,Thiazides And Related Diuretics/Angiotensin-converting Enzyme Inhibitors,February 2009
56244,0,01491020,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (Tillomed Laboratories Ltd),Lisinopril/Hydrochlorothiazide,20mg + 12.5mg,Tablet,Oral,02020100/02050501,Thiazides And Related Diuretics/Angiotensin-converting Enzyme Inhibitors,August 2013
69,5267802,68575020,Lisinopril 20mg tablets,Lisinopril,20mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,February 2009
43413,603,65206020,Lisinopril 20mg tablets (A A H Pharmaceuticals Ltd),Lisinopril,20mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,September 2010
55002,6,01486020,Lisinopril 20mg tablets (Accord Healthcare Ltd),Lisinopril,20mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,May 2013
45324,35,65239020,Lisinopril 20mg tablets (Actavis UK Ltd),Lisinopril,20mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,May 2011
59111,0,01473020,Lisinopril 20mg tablets (Alliance Healthcare (Distribution) Ltd),Lisinopril,20mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,March 2014
67795,0,71548020,Lisinopril 20mg tablets (Almus Pharmaceuticals Ltd),Lisinopril,20mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,October 2016
61262,18,01483020,Lisinopril 20mg tablets (Bristol Laboratories Ltd),Lisinopril,20mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,September 2014
66622,0,23679021,Lisinopril 20mg tablets (DE Pharmaceuticals),Lisinopril,20mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,July 2016
63559,0,01474020,Lisinopril 20mg tablets (Kent Pharmaceuticals Ltd),Lisinopril,20mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,July 2015
34696,42,65102020,Lisinopril 20mg tablets (Mylan),Lisinopril,20mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,February 2009
53551,0,01484020,Lisinopril 20mg tablets (Phoenix Healthcare Distribution Ltd),Lisinopril,20mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,January 2013
69074,0,01479020,Lisinopril 20mg tablets (Relonchem Ltd),Lisinopril,20mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,April 2017
46979,1,65143020,Lisinopril 20mg tablets (Sandoz Ltd),Lisinopril,20mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,March 2012
55588,0,01482020,Lisinopril 20mg tablets (Sigma Pharmaceuticals Plc),Lisinopril,20mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,June 2013
19198,751,64822020,Lisinopril 20mg tablets (Teva UK Ltd),Lisinopril,20mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,February 2009
51433,0,66292020,Lisinopril 20mg tablets (Tillomed Laboratories Ltd),Lisinopril,20mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,January 2013
69269,0,14473021,Lisinopril 20mg tablets (Waymade Healthcare Plc),Lisinopril,20mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,April 2017
34799,24,65220020,Lisinopril 20mg tablets (Zentiva),Lisinopril,20mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,February 2009
78,4082846,68571020,Lisinopril 5mg tablets,Lisinopril,5mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,February 2009
43418,835,65199020,Lisinopril 5mg tablets (A A H Pharmaceuticals Ltd),Lisinopril,5mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,September 2010
58294,0,01461020,Lisinopril 5mg tablets (Accord Healthcare Ltd),Lisinopril,5mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,December 2013
45337,1,65231020,Lisinopril 5mg tablets (Actavis UK Ltd),Lisinopril,5mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,May 2011
55456,0,01448020,Lisinopril 5mg tablets (Alliance Healthcare (Distribution) Ltd),Lisinopril,5mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,June 2013
45816,92,71542020,Lisinopril 5mg tablets (Almus Pharmaceuticals Ltd),Lisinopril,5mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,August 2011
53820,0,69229020,Lisinopril 5mg tablets (Arrow Generics Ltd),Lisinopril,5mg,Tablet,Oral,02050501,Angiotensin-converting Enzyme Inhibitors,February 2013
